,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Position,Earth,Europa,Mars,Deck,Number,Side,Cancri,PSO,Trappist,Total,Transported
23,1.2927834214794613,0.011875856036123497,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,,-0.27371977031295913,-0.26608206133053464,-1.727195725994028,1.4059656421290672,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1416608451828583,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,,False
24,-0.7734357884710732,-1.299461841943087,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.727195725994028,2.354515066035003,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1416608451828583,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
25,1.2927834214794613,-1.9206218041437655,-0.2201834072545963,,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.727195725994028,3.3030644899409385,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1416608451828583,0.992493375723053,-0.5109838007526435,3.149557591954059,-1.4591040831655797,,False
26,-0.7734357884710732,-1.5065151626766464,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.727195725994028,4.2516139138468745,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1416608451828583,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,False
27,-0.7734357884710732,-0.540266332586702,-0.2201834072545963,1.1328819146648146,-0.2830159779346437,-0.1731929593019652,-0.27371977031295913,-0.26608206133053464,-1.7264469508560816,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,-0.7503823294152371,-1.1416608451828583,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.152392835009373,False
28,1.2927834214794613,2.2894623841052786,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,,-0.27371977031295913,-0.26608206133053464,-1.725698175718135,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-1.318297494799762,-1.1377686888154426,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,,True
29,-0.7734357884710732,-0.954372974053821,-0.2201834072545963,-0.33700564717968995,-0.14463466305173164,-0.28729979593614924,0.6042560725207674,-0.26608206133053464,-1.7253237881491619,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1299843760806114,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.09194201757127017,False
30,-0.7734357884710732,0.3569647239253894,-0.2201834072545963,-0.304008171301548,3.484306724550376,-0.28729979593614924,0.9913396104434524,0.020201502540859763,-1.7249494005801886,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-1.318297494799762,-1.1416608451828583,-1.0074474947360337,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,2.2410377856503962,False
31,-0.7734357884710732,0.978124686126068,-0.2201834072545963,1.3503652784071136,-0.28425706596049943,-0.06239356720790245,-0.23149247526684802,-0.26608206133053464,-1.7242006254422422,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.126092219713196,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.06171660885221875,False
32,-0.7734357884710732,0.21892917676968304,-0.2201834072545963,-0.33700564717968995,0.24320534502817898,-0.15334829206123754,0.11072456166934398,0.12930347047965335,-1.7234518503042957,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.133876532448027,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.11823001049841295,False
33,-0.7734357884710732,1.2541957804374808,-0.2201834072545963,-0.016030200001400194,-0.28425706596049943,2.0461023271194114,-0.27371977031295913,0.806608487443684,-1.7230774627353225,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1241461415294882,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.48128637336794916,True
34,-0.7734357884710732,-1.8516040305659123,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7230774627353225,0.45741621822313155,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1241461415294882,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
35,-0.7734357884710732,-0.6092841061645551,-0.2201834072545963,,-0.28425706596049943,2.6067141766699677,0.5972181900130822,-0.26608206133053464,-1.7230774627353225,1.4059656421290672,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1241461415294882,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,,True
36,1.2927834214794613,-0.05714191754172968,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7219543000284028,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-0.7503823294152371,-1.1397147669991503,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,-0.5217754462154549,True
37,-0.7734357884710732,-0.40223078543099555,-0.2201834072545963,0.8389044022959137,0.3139473625019547,-0.28729979593614924,0.5629085127881169,-0.26608206133053464,-1.7215799124594295,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,-0.7503823294152371,-1.1397147669991503,-1.0074474947360337,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,0.42681034602547274,False
38,-0.7734357884710732,-0.954372974053821,4.541145844646413,-0.33700564717968995,0.02105058840000618,-0.2079211269732386,-0.2561250640437462,0.08391705181711522,-1.7212055248904563,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.126092219713196,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,-0.18402407669210125,False
39,-0.7734357884710732,-0.6092841061645551,-0.2201834072545963,0.49393079084261154,-0.16325098343956734,-0.28729979593614924,2.018870456565489,-0.26608206133053464,-1.7204567497525098,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1222000633457805,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,0.6573669520684696,False
40,1.2927834214794613,0.08089362961397667,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,,-0.27371977031295913,-0.26608206133053464,-1.7200823621835366,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1397147669991503,-1.0074474947360337,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,,False
41,1.2927834214794613,-0.8163374268981146,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7193335870455901,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1377686888154426,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
42,-0.7734357884710732,1.1161602332817744,-0.2201834072545963,-0.33700564717968995,-0.18248784784033092,-0.21288229378342052,1.9352956017867278,0.4801753993708135,-1.7185848119076437,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-1.886212660184287,-1.1358226106317348,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.7346877650706941,False
43,1.2927834214794613,1.806337969060306,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7182104243386704,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1358226106317348,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,False
44,1.2927834214794613,-1.713568483410206,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7182104243386704,0.45741621822313155,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1358226106317348,-1.0074474947360337,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,-0.5217754462154549,True
45,1.2927834214794613,-0.540266332586702,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7182104243386704,1.4059656421290672,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1358226106317348,-1.0074474947360337,-0.5109838007526435,3.149557591954059,-1.4591040831655797,-0.5217754462154549,True
46,-0.7734357884710732,-0.540266332586702,-0.2201834072545963,1.1178830619929319,-0.28425706596049943,0.01037021267476564,-0.27371977031295913,-0.21022185374587232,-1.7178360367696972,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1222000633457805,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.095105141739543,False
47,1.2927834214794613,-0.6783018797424083,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7178360367696972,0.45741621822313155,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1222000633457805,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,-1.4591040831655797,-0.5217754462154549,True
48,-0.7734357884710732,0.4259824975032426,-0.2201834072545963,0.8479037138990433,-0.28425706596049943,-0.28729979593614924,,-0.26608206133053464,-1.715964098924831,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1397147669991503,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,,False
49,-0.7734357884710732,1.8753557426381593,-0.2201834072545963,-0.33700564717968995,-0.21475613651257947,-0.28729979593614924,0.9394352269492742,-0.15523446190472034,-1.7155897113558578,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1377686888154426,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.04688398759181483,False
50,-0.7734357884710732,,-0.2201834072545963,-0.3310061061109369,-0.28425706596049943,-0.28399235139602796,3.8460807026232544,-0.26608206133053464,-1.7152153237868846,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1299843760806114,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,1.1262122454546857,False
51,-0.7734357884710732,-0.26419523827528923,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,2.917613963441368,-0.27371977031295913,-0.2652092455870243,-1.7148409362179113,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1202539851620728,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.15970208292687885,True
52,-0.7734357884710732,-1.8516040305659123,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7137177735109916,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-2.454127825568812,-1.1397147669991503,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
53,1.2927834214794613,0.6330358182368021,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7137177735109916,0.45741621822313155,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-2.454127825568812,-1.1397147669991503,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
54,-0.7734357884710732,-0.12615969111958286,-0.2201834072545963,0.08146234236583735,0.09117206186085403,5.2923591432484445,-0.02211547066321384,-0.2634636141000036,-1.7137177735109916,1.4059656421290672,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-2.454127825568812,-1.1397147669991503,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,1.076305175244159,True
55,1.2927834214794613,0.49500027108109573,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7129689983730452,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1280382978969037,0.992493375723053,-0.5109838007526435,3.149557591954059,-1.4591040831655797,-0.5217754462154549,False
56,-0.7734357884710732,-0.47124855900884877,-0.2201834072545963,-0.2695108101562178,0.3958591722084318,-0.042548899967174786,0.9376757563223529,-0.2652092455870243,-1.7118458356661255,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1183079069783648,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.4155636823160583,False
57,-0.7734357884710732,2.2894623841052786,-0.2201834072545963,-0.33700564717968995,0.08310498969279188,-0.28729979593614924,-0.2587642699841281,-0.2442616677427759,-1.7114714480971522,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.116361828794657,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.2989509214726805,False
58,1.2927834214794613,-0.954372974053821,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.7107226729592058,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,0.3854480013538129,-1.1144157506109493,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.5217754462154549,True
59,1.2927834214794613,0.2879469503475362,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,,-0.27371977031295913,-0.26608206133053464,-1.7107226729592058,0.45741621822313155,-1.0605559539428175,-0.5698343573294852,-0.5036351349837639,-0.1824671640307121,-1.1358226106317348,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,,True
60,-0.7734357884710732,2.2894623841052786,-0.2201834072545963,-0.3355057619125017,-0.18931383198253735,0.03848349126579649,-0.27371977031295913,0.1354131806842258,-1.7099738978212593,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1299843760806114,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.2367428128299816,False
61,1.2927834214794613,-1.9896395777216187,-0.2201834072545963,-0.33700564717968995,-0.28425706596049943,-0.28729979593614924,-0.27371977031295913,-0.26608206133053464,-1.709599510252286,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1222000633457805,0.992493375723053,-0.5109838007526435,3.149557591954059,-1.4591040831655797,-0.5217754462154549,True
62,-0.7734357884710732,-0.7473196533202615,-0.2201834072545963,-0.3355057619125017,-0.12415671062511235,0.4502603365108954,-0.27371977031295913,-0.26608206133053464,-1.709599510252286,0.45741621822313155,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.9533631667383379,-1.1222000633457805,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.2739973863674171,True
63,-0.7734357884710732,-0.540266332586702,-0.2201834072545963,2.5817710827686833,-0.26129693748216876,-0.28729979593614924,-0.27371977031295913,-0.24513448348628628,-1.709599510252286,1.4059656421290672,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1124696724272416,0.992493375723053,1.9567840769933176,-0.31746838586747256,-1.4591040831655797,0.1836012433093846,False
64,-0.7734357884710732,,-0.2201834072545963,0.852403369700608,-0.28425706596049943,-0.28399235139602796,-0.05114673600741522,-0.26608206133053464,-1.7092251226833128,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,-0.1824671640307121,-1.133876532448027,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.1534472097321306,False
65,-0.7734357884710732,0.9091069125482149,-0.2201834072545963,0.9933925848163054,-0.28425706596049943,-0.27241629550560353,-0.26844135843219524,-0.26608206133053464,-1.7088507351143396,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1105235942435339,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.2047601129063342,True
66,-0.7734357884710732,-0.6783018797424083,-0.2201834072545963,-0.052027446413918675,-0.28425706596049943,-0.2790311845858461,-0.2728400349994985,0.3675821684579786,-1.7084763475453664,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.116361828794657,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.19773094808795014,False
67,-0.7734357884710732,-0.8163374268981146,-0.2201834072545963,-0.3130074829046776,1.0592207220283107,-0.28729979593614924,-0.27371977031295913,-0.2206956426679965,-1.7081019599763931,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.1144157506109493,-1.0074474947360337,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,0.2630308057571244,False
68,-0.7734357884710732,-1.0233907476316741,-0.2201834072545963,-0.33700564717968995,-0.2836365219475716,-0.28729979593614924,-0.27371977031295913,0.661721074020966,-1.70772757240742,-0.4911332056828041,0.9427932219861075,-0.5698343573294852,-0.5036351349837639,0.3854480013538129,-1.108577516059826,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,-0.14782387787742338,False
69,-0.7734357884710732,0.5640180446589489,-0.2201834072545963,-0.26801092488902956,-0.23275191288748734,0.9331472393686017,-0.27371977031295913,-0.25560827240841044,-1.7073531848384467,-0.4911332056828041,-1.0605559539428175,-0.5698343573294852,1.9853360011241723,-0.7503823294152371,-1.1358226106317348,-1.0074474947360337,-0.5109838007526435,3.149557591954059,-1.4591040831655797,-0.21284365244747586,False
70,-0.7734357884710732,0.9091069125482149,-0.2201834072545963,-0.3355057619125017,4.9264510105947155,-0.28729979593614924,-0.27371977031295913,0.17556270488570183,-1.7069787972694734,-0.4911332056828041,-1.0605559539428175,1.7546940651319014,-0.5036351349837639,-1.318297494799762,-1.1358226106317348,0.992493375723053,-0.5109838007526435,-0.31746838586747256,0.6852732279009265,2.6076087309291243,True
